ABASE ON-LINE|ZOETIS|ZOETIS ÉTICOS|BAYER|CÓDIGO
SIM|SIM|NÃO|SIM|7988
SIM|SIM|SIM|SIM|6968
SIM|SIM|NÃO|SIM|9651
SIM|SIM|SIM|SIM|7003
SIM|SIM|NÃO|SIM|8105
SIM|SIM|NÃO|SIM|6988
SIM|SIM|SIM|SIM|7260
SIM|SIM|SIM|SIM|8806
SIM|SIM|SIM|SIM|5421
SIM|SIM|NÃO|SIM|1462
SIM|SIM|SIM|SIM|9169
SIM|SIM|SIM|SIM|5562
SIM|SIM|SIM|SIM|1218
SIM|SIM|NÃO|SIM|4914
SIM|SIM|NÃO|SIM|7127
SIM|SIM|SIM|SIM|7203
SIM|SIM|SIM|SIM|7683
SIM|SIM|NÃO|SIM|8820
SIM|SIM|SIM|SIM|7270
SIM|SIM|NÃO|SIM|3384
SIM|SIM|SIM|SIM|1485
SIM|SIM|SIM|SIM|892
SIM|SIM|SIM|SIM|7359
SIM|SIM|SIM|SIM|7013
SIM|SIM|NÃO|SIM|714
SIM|SIM|NÃO|SIM|8184
SIM|SIM|SIM|SIM|7535
SIM|SIM|SIM|SIM|7195
SIM|SIM|NÃO|SIM|1859
NÃO|NÃO|NÃO|NÃO|5772
SIM|SIM|NÃO|SIM|7351
SIM|SIM|SIM|SIM|7107
SIM|SIM|NÃO|SIM|6584
SIM|SIM|NÃO|SIM|9149
SIM|SIM|NÃO|SIM|6739
SIM|SIM|NÃO|SIM|7835
SIM|SIM|SIM|SIM|7960
SIM|SIM|SIM|SIM|5602
SIM|SIM|NÃO|SIM|7755
SIM|SIM|NÃO|SIM|7057
SIM|SIM|SIM|SIM|7761
SIM|SIM|NÃO|SIM|7154
SIM|SIM|SIM|SIM|6946
SIM|SIM|SIM|SIM|7061
SIM|SIM|NÃO|SIM|7433
SIM|SIM|NÃO|SIM|5510
SIM|SIM|NÃO|SIM|7333
SIM|NÃO|NÃO|SIM|5556
SIM|SIM|SIM|SIM|7134
SIM|SIM|NÃO|SIM|9683
SIM|SIM|NÃO|SIM|4704
SIM|SIM|SIM|SIM|6984
SIM|SIM|SIM|SIM|3748
SIM|SIM|NÃO|SIM|1463
SIM|SIM|NÃO|SIM|7159
NÃO|NÃO|NÃO|NÃO|5773
SIM|SIM|SIM|SIM|7081
SIM|SIM|NÃO|SIM|5832
SIM|SIM|NÃO|SIM|7176
SIM|SIM|NÃO|SIM|8003
SIM|SIM|NÃO|SIM|8362
SIM|SIM|SIM|SIM|7234
SIM|SIM|SIM|SIM|8645
SIM|SIM|NÃO|SIM|3750
SIM|SIM|SIM|SIM|438
SIM|SIM|SIM|SIM|3071
SIM|SIM|NÃO|SIM|4741
SIM|SIM|SIM|SIM|3568
SIM|SIM|NÃO|SIM|7534
SIM|SIM|SIM|SIM|7185
SIM|SIM|NÃO|SIM|7336
SIM|SIM|SIM|SIM|2412
SIM|SIM|SIM|SIM|7283
SIM|NÃO|NÃO|SIM|8629
SIM|SIM|NÃO|SIM|9416
SIM|SIM|NÃO|SIM|7334
SIM|SIM|NÃO|SIM|865
SIM|SIM|NÃO|SIM|6990
SIM|SIM|NÃO|SIM|8006
SIM|SIM|SIM|SIM|7113
SIM|SIM|SIM|SIM|6969
SIM|SIM|SIM|SIM|289
SIM|SIM|NÃO|SIM|7086
SIM|SIM|NÃO|SIM|8087
SIM|SIM|NÃO|SIM|6595
SIM|SIM|NÃO|SIM|4641
SIM|SIM|NÃO|SIM|7278
SIM|SIM|NÃO|SIM|861
SIM|SIM|SIM|SIM|4900
SIM|SIM|NÃO|SIM|8192
SIM|SIM|SIM|SIM|7002
SIM|SIM|SIM|SIM|7271
SIM|SIM|NÃO|SIM|9289
SIM|SIM|SIM|SIM|7088
SIM|SIM|NÃO|SIM|7390
SIM|SIM|NÃO|SIM|6998
SIM|SIM|NÃO|SIM|8513
SIM|SIM|NÃO|SIM|1281
SIM|SIM|NÃO|SIM|6976
SIM|SIM|NÃO|SIM|8807
SIM|SIM|SIM|SIM|5918
SIM|SIM|NÃO|SIM|7849
SIM|SIM|NÃO|SIM|9493
SIM|SIM|SIM|SIM|2006
SIM|SIM|NÃO|SIM|4660
SIM|SIM|SIM|SIM|7396
SIM|SIM|SIM|SIM|7699
SIM|SIM|SIM|SIM|7146
SIM|SIM|NÃO|SIM|4804
SIM|SIM|NÃO|SIM|6581
SIM|SIM|NÃO|SIM|2662
SIM|SIM|NÃO|SIM|7883
SIM|SIM|SIM|SIM|9212
SIM|SIM|SIM|SIM|7152
SIM|SIM|NÃO|SIM|8963
SIM|SIM|SIM|SIM|7374
SIM|SIM|NÃO|SIM|5634
SIM|SIM|NÃO|SIM|826
SIM|SIM|SIM|SIM|4814
SIM|SIM|NÃO|SIM|4811
SIM|SIM|NÃO|SIM|6681
SIM|SIM|NÃO|SIM|1860
SIM|SIM|SIM|SIM|6978
SIM|SIM|SIM|SIM|6986
SIM|SIM|SIM|SIM|6987
SIM|SIM|SIM|SIM|7020
SIM|SIM|SIM|SIM|6991
SIM|SIM|SIM|SIM|6697
SIM|SIM|NÃO|SIM|5690
SIM|SIM|NÃO|SIM|4173
SIM|SIM|NÃO|SIM|8019
SIM|SIM|NÃO|SIM|854
SIM|SIM|NÃO|SIM|6963
SIM|SIM|NÃO|SIM|682
SIM|SIM|SIM|SIM|5900
SIM|SIM|SIM|SIM|186
SIM|SIM|NÃO|SIM|1937
SIM|SIM|SIM|SIM|6989
SIM|SIM|SIM|SIM|1039
SIM|SIM|NÃO|SIM|8834
SIM|SIM|NÃO|SIM|8586
SIM|SIM|NÃO|SIM|3059
SIM|SIM|NÃO|SIM|6965
SIM|SIM|NÃO|SIM|1542
SIM|SIM|SIM|SIM|7183
SIM|SIM|NÃO|SIM|1729
SIM|SIM|NÃO|SIM|4486
SIM|SIM|NÃO|SIM|7268
SIM|SIM|NÃO|SIM|1323
SIM|SIM|SIM|SIM|6556
SIM|SIM|SIM|SIM|7019
SIM|SIM|NÃO|SIM|422
SIM|SIM|NÃO|SIM|1192
SIM|SIM|SIM|SIM|7655
SIM|NÃO|NÃO|SIM|5978
SIM|SIM|SIM|SIM|7080
SIM|SIM|SIM|SIM|1149
SIM|SIM|SIM|SIM|6966
SIM|SIM|SIM|SIM|7022
SIM|SIM|NÃO|SIM|2411
NÃO|NÃO|NÃO|NÃO|8888
SIM|SIM|NÃO|SIM|7100
SIM|SIM|NÃO|SIM|6964
SIM|SIM|NÃO|SIM|5026
SIM|SIM|SIM|SIM|7076
SIM|SIM|NÃO|SIM|1345
SIM|SIM|SIM|SIM|7170
SIM|SIM|NÃO|SIM|9399
SIM|SIM|NÃO|SIM|5953
SIM|SIM|NÃO|SIM|7685
SIM|SIM|SIM|SIM|7249
SIM|SIM|NÃO|SIM|7116
SIM|NÃO|NÃO|SIM|8018
SIM|SIM|NÃO|SIM|6999
SIM|SIM|NÃO|SIM|9180
SIM|SIM|SIM|SIM|7184
SIM|SIM|NÃO|SIM|1040
SIM|SIM|SIM|SIM|6993
SIM|SIM|SIM|SIM|5187
SIM|SIM|NÃO|SIM|5957
SIM|SIM|NÃO|SIM|7049
SIM|NÃO|NÃO|SIM|876
SIM|SIM|SIM|SIM|4384
SIM|NÃO|NÃO|SIM|8726
SIM|SIM|NÃO|SIM|662
SIM|SIM|NÃO|SIM|8896
NÃO|NÃO|NÃO|NÃO|5442
SIM|SIM|SIM|SIM|266
SIM|SIM|SIM|SIM|7091
SIM|SIM|NÃO|SIM|3395
SIM|SIM|SIM|SIM|2147
SIM|SIM|NÃO|SIM|7106
SIM|SIM|NÃO|SIM|4634
SIM|SIM|NÃO|SIM|7054
SIM|SIM|NÃO|SIM|6546
SIM|SIM|NÃO|SIM|7957
SIM|SIM|SIM|SIM|7475
SIM|SIM|SIM|SIM|1751
SIM|SIM|SIM|SIM|7833
SIM|SIM|NÃO|SIM|9681
SIM|SIM|NÃO|SIM|7700
SIM|NÃO|NÃO|SIM|5701
SIM|SIM|NÃO|SIM|7043
SIM|SIM|NÃO|SIM|8554
SIM|SIM|NÃO|SIM|7950
SIM|SIM|NÃO|SIM|1843
SIM|SIM|NÃO|SIM|7045
SIM|SIM|NÃO|SIM|4862
SIM|SIM|SIM|SIM|8086
SIM|SIM|SIM|SIM|7177
SIM|SIM|NÃO|SIM|8474
SIM|SIM|NÃO|SIM|5836
SIM|SIM|SIM|SIM|6967
