status_allin|id_erp|grupo_restricao
0|6700|[abase-restric-o-de-vacinas]
1|6703|[abase-restric-o-de-vacinas]
1|6704|[abase-restric-o-de-vacinas]
1|6714|[abase-restric-o-de-vacinas]
0|6729|[abase-restric-o-de-vacinas]
1|6737|[abase-restric-o-de-vacinas]
1|3437|
1|4199|[abase-restric-o-de-vacinas]
0|5982|[abase-restric-o-de-vacinas]
0|6747|[abase-restric-o-de-vacinas]
1|6750|[abase-restric-o-de-vacinas]
1|6757|
1|6768|[abase-restric-o-de-vacinas]
1|6790|
1|6791|
0|1625|[abase-restric-o-de-vacinas]
1|6796|[abase-restric-o-de-vacinas]
1|6801|[abase-restric-o-de-vacinas]
1|6805|[abase-restric-o-de-vacinas]
0|6806|[abase-restric-o-de-vacinas]
1|6814|[abase-restric-o-de-vacinas]
1|6817|[abase-restric-o-de-vacinas]
1|6833|[abase-restric-o-de-vacinas]
1|6835|[abase-restric-o-de-vacinas]
1|6837|[abase-restric-o-de-vacinas]
1|6838|[abase-restric-o-de-vacinas]
1|6839|[abase-restric-o-de-vacinas]
1|6842|[abase-restric-o-de-vacinas]
0|2260|[abase-restric-o-de-vacinas]
0|6863|[abase-restric-o-de-vacinas]
1|6864|
0|2295|[abase-restric-o-de-vacinas]
0|6868|[abase-restric-o-de-vacinas]
1|6872|
1|6875|[abase-restric-o-de-vacinas]
1|6878|[abase-restric-o-de-vacinas]
1|6881|[abase-restric-o-de-vacinas]
1|2948|[abase-restric-o-de-vacinas]
1|6886|
1|2221|
1|6907|[abase-restric-o-de-vacinas]
1|6909|[abase-restric-o-de-vacinas]
1|6910|[abase-restric-o-de-vacinas]
0|5188|[abase-restric-o-de-vacinas]
1|6926|[abase-restric-o-de-vacinas]
1|6940|
0|2012|[abase-restric-o-de-vacinas]
1|6942|
0|760|[abase-restric-o-de-vacinas]
1|6957|
1|6963|[abase-restric-o-de-vacinas]
1|6971|[abase-restric-o-de-vacinas]
1|6981|[abase-restric-o-de-vacinas]
1|6982|[abase-restric-o-de-vacinas]
1|7840|[abase-restric-o-de-vacinas]
1|6984|
1|6986|
1|6987|
1|6988|[abase-restric-o-de-vacinas]
1|6994|
1|1690|
0|5506|[abase-restric-o-de-vacinas]
1|1915|[abase-restric-o-de-vacinas]
1|7001|
1|7002|
0|1968|[abase-restric-o-de-vacinas]
1|7006|
1|7008|
1|7012|
1|7013|
1|7017|[abase-restric-o-de-vacinas]
1|7018|[abase-restric-o-de-vacinas]
0|1930|[abase-restric-o-de-vacinas]
1|7022|
1|7034|
1|7039|[abase-restric-o-de-vacinas]
1|7040|[abase-restric-o-de-vacinas]
1|7043|[abase-restric-o-de-vacinas]
0|7046|[abase-restric-o-de-vacinas]
1|7047|
1|7048|[abase-restric-o-de-vacinas]
1|7061|
1|7065|[abase-restric-o-de-vacinas]
0|7601|[abase-restric-o-de-vacinas]
1|7072|[abase-restric-o-de-vacinas]
0|1887|[abase-restric-o-de-vacinas]
1|7079|[abase-restric-o-de-vacinas]
1|7080|
1|7083|[abase-restric-o-de-vacinas]
1|7147|
1|7089|[abase-restric-o-de-vacinas]
1|7091|
1|7098|[abase-restric-o-de-vacinas]
1|7100|[abase-restric-o-de-vacinas]
1|7106|[abase-restric-o-de-vacinas]
1|7107|
0|2917|[abase-restric-o-de-vacinas]
1|6652|
0|8409|[abase-restric-o-de-vacinas]
1|7122|
1|7127|[abase-restric-o-de-vacinas]
0|1858|[abase-restric-o-de-vacinas]
1|7130|[abase-restric-o-de-vacinas]
0|7133|[abase-restric-o-de-vacinas]
1|1843|[abase-restric-o-de-vacinas]
1|1765|
1|7164|[abase-restric-o-de-vacinas]
1|7166|[abase-restric-o-de-vacinas]
1|7168|[abase-restric-o-de-vacinas]
1|7170|
1|1540|
1|7194|[abase-restric-o-de-vacinas]
1|1829|
1|7209|[abase-restric-o-de-vacinas]
1|7222|[abase-restric-o-de-vacinas]
1|7229|[abase-restric-o-de-vacinas]
1|7237|[abase-restric-o-de-vacinas]
1|7257|
1|7258|
1|7268|[abase-restric-o-de-vacinas]
1|7274|[abase-restric-o-de-vacinas]
0|1528|[abase-restric-o-de-vacinas]
1|7277|[abase-restric-o-de-vacinas]
1|1554|[abase-restric-o-de-vacinas]
1|7283|
1|7284|
1|7285|[abase-restric-o-de-vacinas]
1|7286|[abase-restric-o-de-vacinas]
1|7288|
0|7292|[abase-restric-o-de-vacinas]
1|7295|
1|7303|
1|7304|[abase-restric-o-de-vacinas]
1|7311|[abase-restric-o-de-vacinas]
1|7312|
1|7314|
1|7328|[abase-restric-o-de-vacinas]
1|7329|[abase-restric-o-de-vacinas]
0|2030|[abase-restric-o-de-vacinas]
1|7337|[abase-restric-o-de-vacinas]
1|7345|[abase-restric-o-de-vacinas]
1|7347|[abase-restric-o-de-vacinas]
0|7348|[abase-restric-o-de-vacinas]
1|7349|[abase-restric-o-de-vacinas]
1|7354|[abase-restric-o-de-vacinas]
1|7355|[abase-restric-o-de-vacinas]
0|7358|[abase-restric-o-de-vacinas]
0|1762|[abase-restric-o-de-vacinas]
0|7363|[abase-restric-o-de-vacinas]
1|7364|
1|7366|
1|7370|[abase-restric-o-de-vacinas]
1|7372|[abase-restric-o-de-vacinas]
1|7373|[abase-restric-o-de-vacinas]
1|1733|
1|7388|
1|7392|[abase-restric-o-de-vacinas]
1|7397|[abase-restric-o-de-vacinas]
1|7398|[abase-restric-o-de-vacinas]
1|7399|[abase-restric-o-de-vacinas]
0|7401|[abase-restric-o-de-vacinas]
1|7403|[abase-restric-o-de-vacinas]
1|7408|[abase-restric-o-de-vacinas]
1|7409|[abase-restric-o-de-vacinas]
1|7415|[abase-restric-o-de-vacinas]
1|7418|
0|1711|[abase-restric-o-de-vacinas]
1|7453|
1|7465|
1|7468|[abase-restric-o-de-vacinas]
1|7469|[abase-restric-o-de-vacinas]
0|1695|[abase-restric-o-de-vacinas]
0|7471|[abase-restric-o-de-vacinas]
0|7481|[abase-restric-o-de-vacinas]
1|7483|[abase-restric-o-de-vacinas]
1|7484|[abase-restric-o-de-vacinas]
1|7485|[abase-restric-o-de-vacinas]
1|7486|[abase-restric-o-de-vacinas]
1|7488|[abase-restric-o-de-vacinas]
1|7494|[abase-restric-o-de-vacinas]
0|7495|[abase-restric-o-de-vacinas]
0|7496|[abase-restric-o-de-vacinas]
1|7499|[abase-restric-o-de-vacinas]
1|7501|
1|7510|[abase-restric-o-de-vacinas]
1|7517|[abase-restric-o-de-vacinas]
0|7522|[abase-restric-o-de-vacinas]
0|7533|[abase-restric-o-de-vacinas]
1|7542|[abase-restric-o-de-vacinas]
1|7543|[abase-restric-o-de-vacinas]
0|1653|[abase-restric-o-de-vacinas]
1|7551|[abase-restric-o-de-vacinas]
1|7572|[abase-restric-o-de-vacinas]
1|7574|[abase-restric-o-de-vacinas]
1|7575|
1|7581|[abase-restric-o-de-vacinas]
1|7587|[abase-restric-o-de-vacinas]
1|7590|[abase-restric-o-de-vacinas]
0|1605|[abase-restric-o-de-vacinas]
0|1480|[abase-restric-o-de-vacinas]
1|7609|
1|7614|[abase-restric-o-de-vacinas]
1|7623|
1|7626|[abase-restric-o-de-vacinas]
1|7633|[abase-restric-o-de-vacinas]
0|7634|[abase-restric-o-de-vacinas]
0|7640|[abase-restric-o-de-vacinas]
1|7641|
1|8366|[abase-restric-o-de-vacinas]
1|7647|[abase-restric-o-de-vacinas]
1|7649|
1|7653|[abase-restric-o-de-vacinas]
1|7659|
1|7661|
1|7676|[abase-restric-o-de-vacinas]
1|7677|[abase-restric-o-de-vacinas]
1|7680|[abase-restric-o-de-vacinas]
0|7682|[abase-restric-o-de-vacinas]
1|7683|
1|7685|[abase-restric-o-de-vacinas]
1|7688|[abase-restric-o-de-vacinas]
1|1485|
0||
1|9398|
0|1000002|[abase-restric-o-de-vacinas]
1|7699|
1|2290|[abase-restric-o-de-vacinas]
1|7704|[abase-restric-o-de-vacinas]
1|7708|[abase-restric-o-de-vacinas]
0|7713|[abase-restric-o-de-vacinas]
1|7718|[abase-restric-o-de-vacinas]
0|7722|[abase-restric-o-de-vacinas]
1|7723|[abase-restric-o-de-vacinas]
1|7729|[abase-restric-o-de-vacinas]
0|7735|[abase-restric-o-de-vacinas]
0|1165|[abase-restric-o-de-vacinas]
1|7757|[abase-restric-o-de-vacinas]
1|1433|
0|7764|[abase-restric-o-de-vacinas]
1|7774|[abase-restric-o-de-vacinas]
1|7776|[abase-restric-o-de-vacinas]
1|7791|
0|7800|[abase-restric-o-de-vacinas]
0|7807|[abase-restric-o-de-vacinas]
0|7812|[abase-restric-o-de-vacinas]
1|7820|[abase-restric-o-de-vacinas]
1|7821|[abase-restric-o-de-vacinas]
1|7831|[abase-restric-o-de-vacinas]
0|5478|[abase-restric-o-de-vacinas]
1|7835|[abase-restric-o-de-vacinas]
1|7838|[abase-restric-o-de-vacinas]
1|7839|[abase-restric-o-de-vacinas]
1|7843|
1|7844|
1|7850|[abase-restric-o-de-vacinas]
1|7851|[abase-restric-o-de-vacinas]
0|1726|[abase-restric-o-de-vacinas]
1|7859|[abase-restric-o-de-vacinas]
1|7861|[abase-restric-o-de-vacinas]
0|7862|[abase-restric-o-de-vacinas]
1|7868|
1|7869|[abase-restric-o-de-vacinas]
1|7870|[abase-restric-o-de-vacinas]
1|7873|[abase-restric-o-de-vacinas]
1|7877|
1|7878|
1|7880|
1|7881|[abase-restric-o-de-vacinas]
1|7883|[abase-restric-o-de-vacinas]
1|7884|[abase-restric-o-de-vacinas]
1|7886|[abase-restric-o-de-vacinas]
0|7893|[abase-restric-o-de-vacinas]
1|7894|[abase-restric-o-de-vacinas]
1|7906|
0|7912|[abase-restric-o-de-vacinas]
1|7936|[abase-restric-o-de-vacinas]
1|7941|[abase-restric-o-de-vacinas]
1|7942|[abase-restric-o-de-vacinas]
1|7950|[abase-restric-o-de-vacinas]
1|951|[abase-restric-o-de-vacinas]
0|6571|[abase-restric-o-de-vacinas]
0|7952|[abase-restric-o-de-vacinas]
1|7956|[abase-restric-o-de-vacinas]
1|7958|[abase-restric-o-de-vacinas]
1|7959|[abase-restric-o-de-vacinas]
1|7960|
0|7965|[abase-restric-o-de-vacinas]
1|1187|
1|7970|[abase-restric-o-de-vacinas]
0|7971|[abase-restric-o-de-vacinas]
1|7972|[abase-restric-o-de-vacinas]
1|7973|[abase-restric-o-de-vacinas]
0|7974|[abase-restric-o-de-vacinas]
1|7976|[abase-restric-o-de-vacinas]
0|1013|[abase-restric-o-de-vacinas]
1|7979|[abase-restric-o-de-vacinas]
1|7980|
1|7983|[abase-restric-o-de-vacinas]
0|934|[abase-restric-o-de-vacinas]
0|1581|[abase-restric-o-de-vacinas]
1|7714|
1|7988|[abase-restric-o-de-vacinas]
0|1146|[abase-restric-o-de-vacinas]
1|7996|
0|7997|[abase-restric-o-de-vacinas]
1|8002|
1|8003|[abase-restric-o-de-vacinas]
1|8011|
1|8012|[abase-restric-o-de-vacinas]
1|8013|[abase-restric-o-de-vacinas]
1|4814|
0|2881|[abase-restric-o-de-vacinas]
1|1432|
0|1068|[abase-restric-o-de-vacinas]
1|8024|[abase-restric-o-de-vacinas]
1|8025|[abase-restric-o-de-vacinas]
1|8027|[abase-restric-o-de-vacinas]
1|8029|[abase-restric-o-de-vacinas]
1|8030|[abase-restric-o-de-vacinas]
1|8031|[abase-restric-o-de-vacinas]
1|8033|
1|8034|
1|8035|
1|8036|[abase-restric-o-de-vacinas]
1|8039|
0|923|[abase-restric-o-de-vacinas]
1|8052|
1|8056|[abase-restric-o-de-vacinas]
0|138|[abase-restric-o-de-vacinas]
1|8067|[abase-restric-o-de-vacinas]
1|8073|[abase-restric-o-de-vacinas]
1|1000|
1|8076|[abase-restric-o-de-vacinas]
1|8079|[abase-restric-o-de-vacinas]
1|8086|
1|8103|[abase-restric-o-de-vacinas]
1|8104|[abase-restric-o-de-vacinas]
1|8105|[abase-restric-o-de-vacinas]
1|8106|[abase-restric-o-de-vacinas]
1|8116|[abase-restric-o-de-vacinas]
0|618|[abase-restric-o-de-vacinas]
1|628|
0|860|[abase-restric-o-de-vacinas]
1|8133|
1|8135|[abase-restric-o-de-vacinas]
1|8141|[abase-restric-o-de-vacinas]
1|8146|[abase-restric-o-de-vacinas]
1|8150|[abase-restric-o-de-vacinas]
1|8151|
1|8172|[abase-restric-o-de-vacinas]
1|8179|
1|8181|[abase-restric-o-de-vacinas]
1|8183|
1|8192|[abase-restric-o-de-vacinas]
0|865|[abase-restric-o-de-vacinas]
1|4147|
1|8211|[abase-restric-o-de-vacinas]
1|8218|[abase-restric-o-de-vacinas]
1|8220|
1|8222|[abase-restric-o-de-vacinas]
1|8230|[abase-restric-o-de-vacinas]
1|8232|[abase-restric-o-de-vacinas]
1|8240|[abase-restric-o-de-vacinas]
1|8241|[abase-restric-o-de-vacinas]
1|8243|[abase-restric-o-de-vacinas]
1|843|[abase-restric-o-de-vacinas]
1|8245|[abase-restric-o-de-vacinas]
1|8256|[abase-restric-o-de-vacinas]
1|8267|[abase-restric-o-de-vacinas]
1|8271|
1|8280|[abase-restric-o-de-vacinas]
1|8282|
1|8283|[abase-restric-o-de-vacinas]
1|8287|
0|8288|[abase-restric-o-de-vacinas]
1|8294|[abase-restric-o-de-vacinas]
1|8297|[abase-restric-o-de-vacinas]
1|8299|[abase-restric-o-de-vacinas]
1|8300|[abase-restric-o-de-vacinas]
1|8303|[abase-restric-o-de-vacinas]
1|8306|[abase-restric-o-de-vacinas]
0|8308|[abase-restric-o-de-vacinas]
0|8313|[abase-restric-o-de-vacinas]
1|8319|
1|8323|
1|8339|[abase-restric-o-de-vacinas]
1|8344|[abase-restric-o-de-vacinas]
1|8345|[abase-restric-o-de-vacinas]
1|8349|
0|8358|[abase-restric-o-de-vacinas]
1|8360|[abase-restric-o-de-vacinas]
1|1490|[abase-restric-o-de-vacinas]
1|826|[abase-restric-o-de-vacinas]
1|8370|[abase-restric-o-de-vacinas]
1|8375|[abase-restric-o-de-vacinas]
1|8380|[abase-restric-o-de-vacinas]
1|8389|[abase-restric-o-de-vacinas]
1|8392|
1|8403|[abase-restric-o-de-vacinas]
1|8408|
1|8424|[abase-restric-o-de-vacinas]
0|8437|[abase-restric-o-de-vacinas]
1|8439|[abase-restric-o-de-vacinas]
1|8453|[abase-restric-o-de-vacinas]
0|8461|[abase-restric-o-de-vacinas]
1|8465|[abase-restric-o-de-vacinas]
1|8470|[abase-restric-o-de-vacinas]
1|8474|[abase-restric-o-de-vacinas]
1|8475|[abase-restric-o-de-vacinas]
1|8499|[abase-restric-o-de-vacinas]
1|8503|
1|8506|
1|8508|[abase-restric-o-de-vacinas]
1|8510|[abase-restric-o-de-vacinas]
0|1981|[abase-restric-o-de-vacinas]
1|643|[abase-restric-o-de-vacinas]
1|8521|[abase-restric-o-de-vacinas]
1|8528|
1|1582|
1|8538|[abase-restric-o-de-vacinas]
1|8547|
1|8554|[abase-restric-o-de-vacinas]
1|8555|[abase-restric-o-de-vacinas]
1|8558|[abase-restric-o-de-vacinas]
1|8561|[abase-restric-o-de-vacinas]
0|6016|[abase-restric-o-de-vacinas]
1|8566|[abase-restric-o-de-vacinas]
1|8569|[abase-restric-o-de-vacinas]
1|8580|[abase-restric-o-de-vacinas]
1|8581|[abase-restric-o-de-vacinas]
1|8584|[abase-restric-o-de-vacinas]
1|8587|[abase-restric-o-de-vacinas]
1|8603|[abase-restric-o-de-vacinas]
0|8606|[abase-restric-o-de-vacinas]
1|8608|
1|8609|[abase-restric-o-de-vacinas]
1|8610|
1|8612|[abase-restric-o-de-vacinas]
1|8613|[abase-restric-o-de-vacinas]
1|8620|[abase-restric-o-de-vacinas]
1|8621|
1|8630|[abase-restric-o-de-vacinas]
0|8634|[abase-restric-o-de-vacinas]
0|1164|[abase-restric-o-de-vacinas]
1|341|[abase-restric-o-de-vacinas]
0|397|[abase-restric-o-de-vacinas]
1|8638|[abase-restric-o-de-vacinas]
1|605|
1|8641|[abase-restric-o-de-vacinas]
1|8646|[abase-restric-o-de-vacinas]
0|556|[abase-restric-o-de-vacinas]
1|8651|[abase-restric-o-de-vacinas]
0|8653|[abase-restric-o-de-vacinas]
1|8659|
1|8660|[abase-restric-o-de-vacinas]
0|8661|[abase-restric-o-de-vacinas]
1|8666|[abase-restric-o-de-vacinas]
0|8667|[abase-restric-o-de-vacinas]
1|8673|
1|8677|[abase-restric-o-de-vacinas]
1|8691|
1|8693|[abase-restric-o-de-vacinas]
1|8696|
0|8700|[abase-restric-o-de-vacinas]
1|8701|[abase-restric-o-de-vacinas]
1|8706|[abase-restric-o-de-vacinas]
1|8712|[abase-restric-o-de-vacinas]
1|8715|[abase-restric-o-de-vacinas]
1|8716|[abase-restric-o-de-vacinas]
1|8719|[abase-restric-o-de-vacinas]
1|8722|[abase-restric-o-de-vacinas]
1|8726|[abase-restric-o-de-vacinas]
1|8730|[abase-restric-o-de-vacinas]
1|8733|
1|8743|[abase-restric-o-de-vacinas]
0|7618|[abase-restric-o-de-vacinas]
1|602|
1|8747|[abase-restric-o-de-vacinas]
1|8750|[abase-restric-o-de-vacinas]
1|8752|
1|8756|[abase-restric-o-de-vacinas]
1|8757|[abase-restric-o-de-vacinas]
1|8772|[abase-restric-o-de-vacinas]
1|8796|[abase-restric-o-de-vacinas]
1|8806|
1|8812|[abase-restric-o-de-vacinas]
1|8816|[abase-restric-o-de-vacinas]
1|8818|[abase-restric-o-de-vacinas]
1|8823|
0|8828|[abase-restric-o-de-vacinas]
0|8836|[abase-restric-o-de-vacinas]
1|8839|[abase-restric-o-de-vacinas]
0|666|[abase-restric-o-de-vacinas]
1|8847|[abase-restric-o-de-vacinas]
1|8853|[abase-restric-o-de-vacinas]
1|8854|[abase-restric-o-de-vacinas]
1|8855|[abase-restric-o-de-vacinas]
0|412|[abase-restric-o-de-vacinas]
1|8866|[abase-restric-o-de-vacinas]
1|8870|[abase-restric-o-de-vacinas]
1|8879|[abase-restric-o-de-vacinas]
0|8888|[abase-restric-o-de-vacinas]
1|8889|[abase-restric-o-de-vacinas]
1|8890|[abase-restric-o-de-vacinas]
0|8891|[abase-restric-o-de-vacinas]
1|8892|[abase-restric-o-de-vacinas]
1|8894|[abase-restric-o-de-vacinas]
1|8895|[abase-restric-o-de-vacinas]
1|8897|[abase-restric-o-de-vacinas]
0|600|[abase-restric-o-de-vacinas]
0|573|[abase-restric-o-de-vacinas]
1|8901|[abase-restric-o-de-vacinas]
1|8905|[abase-restric-o-de-vacinas]
1|8906|[abase-restric-o-de-vacinas]
0|1804|[abase-restric-o-de-vacinas]
1|437|
1|8910|[abase-restric-o-de-vacinas]
1|8911|[abase-restric-o-de-vacinas]
1|8913|[abase-restric-o-de-vacinas]
1|8914|
1|8916|[abase-restric-o-de-vacinas]
1|8917|[abase-restric-o-de-vacinas]
0|725|[abase-restric-o-de-vacinas]
0|522|[abase-restric-o-de-vacinas]
1|8919|[abase-restric-o-de-vacinas]
1|8921|[abase-restric-o-de-vacinas]
1|8922|[abase-restric-o-de-vacinas]
1|8923|[abase-restric-o-de-vacinas]
1|8924|[abase-restric-o-de-vacinas]
1|8925|[abase-restric-o-de-vacinas]
1|8926|[abase-restric-o-de-vacinas]
1|8930|[abase-restric-o-de-vacinas]
1|8937|[abase-restric-o-de-vacinas]
1|8939|[abase-restric-o-de-vacinas]
1|8940|[abase-restric-o-de-vacinas]
1|8941|[abase-restric-o-de-vacinas]
1|8947|[abase-restric-o-de-vacinas]
1|8948|[abase-restric-o-de-vacinas]
1|8949|[abase-restric-o-de-vacinas]
1|8950|[abase-restric-o-de-vacinas]
1|8951|[abase-restric-o-de-vacinas]
1|8956|[abase-restric-o-de-vacinas]
1|8961|[abase-restric-o-de-vacinas]
0|8977|[abase-restric-o-de-vacinas]
1|8984|[abase-restric-o-de-vacinas]
0|8989|[abase-restric-o-de-vacinas]
1|9001|[abase-restric-o-de-vacinas]
1|9008|[abase-restric-o-de-vacinas]
1|9009|[abase-restric-o-de-vacinas]
0|9014|[abase-restric-o-de-vacinas]
0|9016|[abase-restric-o-de-vacinas]
1|9017|[abase-restric-o-de-vacinas]
1|265|
1|9044|[abase-restric-o-de-vacinas]
1|9026|
1|9028|[abase-restric-o-de-vacinas]
1|9029|[abase-restric-o-de-vacinas]
1|9030|
1|9035|
1|328|[abase-restric-o-de-vacinas]
1|9045|
1|9047|[abase-restric-o-de-vacinas]
1|9048|[abase-restric-o-de-vacinas]
1|329|
1|9057|[abase-restric-o-de-vacinas]
1|9059|[abase-restric-o-de-vacinas]
0|335|[abase-restric-o-de-vacinas]
1|9070|[abase-restric-o-de-vacinas]
1|9075|[abase-restric-o-de-vacinas]
1|9080|[abase-restric-o-de-vacinas]
1|9083|[abase-restric-o-de-vacinas]
0|9086|[abase-restric-o-de-vacinas]
0|334|[abase-restric-o-de-vacinas]
1|9097|
0|879|[abase-restric-o-de-vacinas]
1|9110|[abase-restric-o-de-vacinas]
0|9372|[abase-restric-o-de-vacinas]
0|9120|[abase-restric-o-de-vacinas]
1|9121|[abase-restric-o-de-vacinas]
1|9128|[abase-restric-o-de-vacinas]
1|9130|[abase-restric-o-de-vacinas]
0|8411|[abase-restric-o-de-vacinas]
0|9134|[abase-restric-o-de-vacinas]
1|9137|
1|9138|
1|9143|[abase-restric-o-de-vacinas]
1|9145|[abase-restric-o-de-vacinas]
1|9149|[abase-restric-o-de-vacinas]
1|9155|[abase-restric-o-de-vacinas]
1|9156|[abase-restric-o-de-vacinas]
1|9162|[abase-restric-o-de-vacinas]
1|9165|[abase-restric-o-de-vacinas]
1|9167|[abase-restric-o-de-vacinas]
1|9168|[abase-restric-o-de-vacinas]
1|9182|[abase-restric-o-de-vacinas]
1|9194|[abase-restric-o-de-vacinas]
1|9195|[abase-restric-o-de-vacinas]
0|169|[abase-restric-o-de-vacinas]
1|9198|
1|9200|[abase-restric-o-de-vacinas]
0|5218|[abase-restric-o-de-vacinas]
0|9215|[abase-restric-o-de-vacinas]
0|175|[abase-restric-o-de-vacinas]
1|9231|[abase-restric-o-de-vacinas]
1|9232|
1|9236|[abase-restric-o-de-vacinas]
0|163|[abase-restric-o-de-vacinas]
1|9249|[abase-restric-o-de-vacinas]
0|9258|[abase-restric-o-de-vacinas]
1|9261|[abase-restric-o-de-vacinas]
1|9282|[abase-restric-o-de-vacinas]
1|9289|[abase-restric-o-de-vacinas]
1|9294|[abase-restric-o-de-vacinas]
1|9299|[abase-restric-o-de-vacinas]
1|151|
1|9319|[abase-restric-o-de-vacinas]
0|9327|[abase-restric-o-de-vacinas]
1|9328|[abase-restric-o-de-vacinas]
1|9333|[abase-restric-o-de-vacinas]
1|9348|[abase-restric-o-de-vacinas]
1|9349|[abase-restric-o-de-vacinas]
1|9353|[abase-restric-o-de-vacinas]
1|9355|[abase-restric-o-de-vacinas]
1|9366|[abase-restric-o-de-vacinas]
1|9392|[abase-restric-o-de-vacinas]
1|9395|[abase-restric-o-de-vacinas]
1|9396|[abase-restric-o-de-vacinas]
1|9399|[abase-restric-o-de-vacinas]
0|9408|[abase-restric-o-de-vacinas]
1|9426|[abase-restric-o-de-vacinas]
1|9427|[abase-restric-o-de-vacinas]
1|9450|[abase-restric-o-de-vacinas]
1|9453|[abase-restric-o-de-vacinas]
1|9463|
1|9469|[abase-restric-o-de-vacinas]
1|9493|[abase-restric-o-de-vacinas]
1|9507|[abase-restric-o-de-vacinas]
1|117|[abase-restric-o-de-vacinas]
1|9642|[abase-restric-o-de-vacinas]
0|535|[abase-restric-o-de-vacinas]
1|9649|[abase-restric-o-de-vacinas]
1|9651|[abase-restric-o-de-vacinas]
1|9655|[abase-restric-o-de-vacinas]
1|9660|[abase-restric-o-de-vacinas]
1|9666|[abase-restric-o-de-vacinas]
1|9681|[abase-restric-o-de-vacinas]
1|9683|[abase-restric-o-de-vacinas]
1|43|[abase-restric-o-de-vacinas]
1|9693|[abase-restric-o-de-vacinas]
1|9702|
1|9723|
1|9782|[abase-restric-o-de-vacinas]
1|9790|[abase-restric-o-de-vacinas]
1|9800|[abase-restric-o-de-vacinas]
1|10007|
1|9810|
1|9814|[abase-restric-o-de-vacinas]
1|9830|[abase-restric-o-de-vacinas]
0|7636|[abase-restric-o-de-vacinas]
0|5426|[abase-restric-o-de-vacinas]
1|9841|[abase-restric-o-de-vacinas]
1|9860|[abase-restric-o-de-vacinas]
1|9864|[abase-restric-o-de-vacinas]
0|9308|[abase-restric-o-de-vacinas]
1|9888|[abase-restric-o-de-vacinas]
1|9907|[abase-restric-o-de-vacinas]
1|9909|[abase-restric-o-de-vacinas]
1|9912|[abase-restric-o-de-vacinas]
1|9290|
1|9916|[abase-restric-o-de-vacinas]
1|9011|
1|9920|[abase-restric-o-de-vacinas]
1|9921|[abase-restric-o-de-vacinas]
1|9922|[abase-restric-o-de-vacinas]
1|9923|[abase-restric-o-de-vacinas]
1|9925|[abase-restric-o-de-vacinas]
1|9927|[abase-restric-o-de-vacinas]
1|9928|[abase-restric-o-de-vacinas]
1|9937|[abase-restric-o-de-vacinas]
1|9938|[abase-restric-o-de-vacinas]
1|9943|[abase-restric-o-de-vacinas]
1|9946|[abase-restric-o-de-vacinas]
0|9947|[abase-restric-o-de-vacinas]
1|9948|[abase-restric-o-de-vacinas]
1|9949|[abase-restric-o-de-vacinas]
1|9950|[abase-restric-o-de-vacinas]
0|9205|[abase-restric-o-de-vacinas]
1|9202|[abase-restric-o-de-vacinas]
1|9973|[abase-restric-o-de-vacinas]
0|9976|[abase-restric-o-de-vacinas]
1|9999|[abase-restric-o-de-vacinas]
1|10004|[abase-restric-o-de-vacinas]
0|9239|[abase-restric-o-de-vacinas]
1|1934|
1|12345678|
0|123456789|[abase-restric-o-de-vacinas]
0||
0||
0||
1|5086|[abase-restric-o-de-vacinas]
0|3321|[abase-restric-o-de-vacinas]
1|6466|
1|5726|
1|7287|[abase-restric-o-de-vacinas]
1|1000010|
1|9099|
1|1458|[abase-restric-o-de-vacinas]
0|9164|[abase-restric-o-de-vacinas]
1|2010|
1|2051|
1|8550|
1|8699|
0|3010|[abase-restric-o-de-vacinas]
1|3280|[abase-restric-o-de-vacinas]
1|3290|[abase-restric-o-de-vacinas]
0|8885|[abase-restric-o-de-vacinas]
1|3934|[abase-restric-o-de-vacinas]
1|8398|
1|5719|[abase-restric-o-de-vacinas]
1|5982|[abase-restric-o-de-vacinas]
1|7088|[abase-restric-o-de-vacinas]
1|7487|[abase-restric-o-de-vacinas]
1|8509|
0|8676|[abase-restric-o-de-vacinas]
0|7827|[abase-restric-o-de-vacinas]
1|8509|
0|566|[abase-restric-o-de-vacinas]
1|1983|[abase-restric-o-de-vacinas]
1|4120|[abase-restric-o-de-vacinas]
0|4296|[abase-restric-o-de-vacinas]
0|4651|[abase-restric-o-de-vacinas]
1|5308|
1|5349|
0|5626|[abase-restric-o-de-vacinas]
1|6200|[abase-restric-o-de-vacinas]
1|6413|
1|6615|
0|6729|[abase-restric-o-de-vacinas]
0|8480|[abase-restric-o-de-vacinas]
0|8363|[abase-restric-o-de-vacinas]
1|7574|[abase-restric-o-de-vacinas]
0|7448|[abase-restric-o-de-vacinas]
1|7452|
1|7886|[abase-restric-o-de-vacinas]
0|7889|[abase-restric-o-de-vacinas]
0|8210|[abase-restric-o-de-vacinas]
0|8312|[abase-restric-o-de-vacinas]
0|8203|[abase-restric-o-de-vacinas]
1|8392|[abase-restric-o-de-vacinas]
1|9328|[abase-restric-o-de-vacinas]
1|7992|[abase-restric-o-de-vacinas]
1|7658|
1|7198|[abase-restric-o-de-vacinas]
0|5754|[abase-restric-o-de-vacinas]
